Gene stable ID,Transcript stable ID,Gene start (bp),Gene end (bp)
ENSGALG00000028032,ENSGALT00000093351,106426632,106687390
ENSGALG00000028032,ENSGALT00000097615,106426632,106687390
ENSGALG00000049882,ENSGALT00000105817,61267336,61280317
ENSGALG00000014853,ENSGALT00000023971,61157421,61206950
ENSGALG00000038448,ENSGALT00000080934,106368937,106369017
ENSGALG00000047707,ENSGALT00000108299,106341459,106341496
ENSGALG00000014848,ENSGALT00000054501,60899753,60939705
ENSGALG00000039756,ENSGALT00000102834,60319457,60834072
ENSGALG00000039756,ENSGALT00000064874,60319457,60834072
ENSGALG00000039756,ENSGALT00000049132,60319457,60834072
ENSGALG00000008745,ENSGALT00000014234,11969797,11992290
ENSGALG00000008745,ENSGALT00000103564,11969797,11992290
ENSGALG00000013651,ENSGALT00000091077,60217079,60270213
ENSGALG00000013651,ENSGALT00000022200,60217079,60270213
ENSGALG00000013651,ENSGALT00000097325,60217079,60270213
ENSGALG00000009303,ENSGALT00000015142,17438558,17480222
ENSGALG00000009303,ENSGALT00000015141,17438558,17480222
ENSGALG00000009303,ENSGALT00000038756,17438558,17480222
ENSGALG00000009303,ENSGALT00000068430,17438558,17480222
ENSGALG00000016639,ENSGALT00000064000,106228343,106346314
ENSGALG00000016639,ENSGALT00000063497,106228343,106346314
ENSGALG00000026009,ENSGALT00000044492,17354064,17362366
ENSGALG00000014843,ENSGALT00000074975,60138294,60190411
ENSGALG00000014843,ENSGALT00000023960,60138294,60190411
ENSGALG00000016467,ENSGALT00000026569,100135676,100170579
ENSGALG00000016633,ENSGALT00000026852,106142315,106205324
ENSGALG00000009291,ENSGALT00000015115,17327535,17347820
ENSGALG00000052033,ENSGALT00000107868,106139933,106139987
ENSGALG00000013737,ENSGALT00000097909,52142821,52165059
ENSGALG00000013737,ENSGALT00000022325,52142821,52165059
ENSGALG00000008753,ENSGALT00000031978,11966173,11969604
ENSGALG00000008753,ENSGALT00000093478,11966173,11969604
ENSGALG00000009275,ENSGALT00000015087,17289368,17318123
ENSGALG00000014841,ENSGALT00000023957,60103490,60136557
ENSGALG00000014841,ENSGALT00000086499,60103490,60136557
ENSGALG00000034716,ENSGALT00000080666,59938390,59947701
ENSGALG00000009256,ENSGALT00000060958,17273856,17277099
ENSGALG00000009253,ENSGALT00000015061,17263074,17267827
ENSGALG00000016631,ENSGALT00000026848,106028202,106095978
ENSGALG00000020078,ENSGALT00000031956,17240827,17247359
ENSGALG00000016630,ENSGALT00000026845,105945167,106022732
ENSGALG00000016630,ENSGALT00000083390,105945167,106022732
ENSGALG00000016630,ENSGALT00000105596,105945167,106022732
ENSGALG00000009246,ENSGALT00000015043,17212579,17230427
ENSGALG00000014834,ENSGALT00000031745,59835089,59902821
ENSGALG00000014834,ENSGALT00000093498,59835089,59902821
ENSGALG00000033786,ENSGALT00000059394,17192986,17193939
ENSGALG00000044342,ENSGALT00000087762,59825963,59831811
ENSGALG00000053315,ENSGALT00000092129,59817468,59821582
ENSGALG00000037377,ENSGALT00000068607,52002017,52109904
ENSGALG00000042308,ENSGALT00000070540,105834156,105886228
ENSGALG00000053560,ENSGALT00000100179,105798126,105833957
ENSGALG00000053560,ENSGALT00000102996,105798126,105833957
ENSGALG00000014831,ENSGALT00000091994,59770898,59817269
ENSGALG00000014831,ENSGALT00000023941,59770898,59817269
ENSGALG00000014831,ENSGALT00000099778,59770898,59817269
ENSGALG00000027454,ENSGALT00000045695,59672610,59679644
ENSGALG00000016624,ENSGALT00000026832,105709011,105792887
ENSGALG00000042607,ENSGALT00000071736,59341241,59399436
ENSGALG00000009233,ENSGALT00000015028,17153512,17191074
ENSGALG00000009233,ENSGALT00000106239,17153512,17191074
ENSGALG00000026820,ENSGALT00000045779,59308247,59318622
ENSGALG00000026301,ENSGALT00000097668,105691610,105702003
ENSGALG00000026301,ENSGALT00000044388,105691610,105702003
ENSGALG00000013733,ENSGALT00000022319,51964607,51969192
ENSGALG00000013733,ENSGALT00000057922,51964607,51969192
ENSGALG00000013732,ENSGALT00000022317,51949090,51963080
ENSGALG00000052601,ENSGALT00000094280,51943206,51945467
ENSGALG00000016620,ENSGALT00000026828,105680855,105684242
ENSGALG00000034140,ENSGALT00000056717,105668513,105674399
ENSGALG00000009228,ENSGALT00000038829,17119785,17149024
ENSGALG00000009219,ENSGALT00000015006,17045413,17078471
ENSGALG00000014828,ENSGALT00000023937,59266598,59303456
ENSGALG00000014828,ENSGALT00000078723,59266598,59303456
ENSGALG00000014828,ENSGALT00000049963,59266598,59303456
ENSGALG00000014828,ENSGALT00000098876,59266598,59303456
ENSGALG00000009214,ENSGALT00000090459,17029870,17035028
ENSGALG00000009214,ENSGALT00000014998,17029870,17035028
ENSGALG00000013727,ENSGALT00000022311,51874584,51938032
ENSGALG00000016617,ENSGALT00000048236,105475190,105630321
ENSGALG00000016610,ENSGALT00000026809,105463857,105471230
ENSGALG00000031564,ENSGALT00000075529,59176175,59202569
ENSGALG00000008756,ENSGALT00000102958,11941428,11957951
ENSGALG00000008756,ENSGALT00000014245,11941428,11957951
ENSGALG00000045522,ENSGALT00000088447,59142047,59154607
ENSGALG00000008757,ENSGALT00000014246,11929031,11934921
ENSGALG00000016609,ENSGALT00000026808,105457089,105463791
ENSGALG00000014821,ENSGALT00000075560,59052743,59130068
ENSGALG00000009195,ENSGALT00000014975,17013679,17028855
ENSGALG00000009195,ENSGALT00000088103,17013679,17028855
ENSGALG00000016608,ENSGALT00000026804,105444375,105456601
ENSGALG00000028967,ENSGALT00000045362,105433631,105441373
ENSGALG00000037423,ENSGALT00000074459,58645835,59035307
ENSGALG00000027556,ENSGALT00000044110,58635264,58635450
ENSGALG00000019958,ENSGALT00000059135,58568355,58593304
ENSGALG00000009169,ENSGALT00000014935,17001496,17013624
ENSGALG00000050488,ENSGALT00000106308,58323145,58323198
ENSGALG00000041077,ENSGALT00000074534,16986720,16986776
ENSGALG00000013710,ENSGALT00000022291,51808003,51861928
ENSGALG00000046616,ENSGALT00000084958,16985845,16997906
ENSGALG00000016464,ENSGALT00000091322,100056251,100133415
ENSGALG00000016464,ENSGALT00000090399,100056251,100133415
ENSGALG00000016464,ENSGALT00000026565,100056251,100133415
ENSGALG00000023648,ENSGALT00000014249,11868416,11901866
ENSGALG00000051018,ENSGALT00000106874,100030893,100034888
ENSGALG00000049137,ENSGALT00000091246,16929944,16971787
ENSGALG00000049137,ENSGALT00000093322,16929944,16971787
ENSGALG00000054057,ENSGALT00000092975,51757870,51768812
ENSGALG00000013695,ENSGALT00000077822,51660522,51760022
ENSGALG00000016605,ENSGALT00000096243,105391119,105427984
ENSGALG00000016605,ENSGALT00000026798,105391119,105427984
ENSGALG00000009130,ENSGALT00000014863,16861604,16894451
ENSGALG00000009093,ENSGALT00000014804,11863403,11866943
ENSGALG00000013689,ENSGALT00000063479,51620425,51638185
ENSGALG00000016600,ENSGALT00000085371,105372181,105388173
ENSGALG00000016600,ENSGALT00000026793,105372181,105388173
ENSGALG00000016600,ENSGALT00000086234,105372181,105388173
ENSGALG00000009119,ENSGALT00000014845,16850310,16858699
ENSGALG00000039720,ENSGALT00000050517,16759348,16843993
ENSGALG00000039720,ENSGALT00000050515,16759348,16843993
ENSGALG00000008760,ENSGALT00000039435,11857525,11863372
ENSGALG00000030929,ENSGALT00000092031,105361343,105369458
ENSGALG00000030929,ENSGALT00000106606,105361343,105369458
ENSGALG00000030929,ENSGALT00000107732,105361343,105369458
ENSGALG00000030929,ENSGALT00000097177,105361343,105369458
ENSGALG00000030929,ENSGALT00000081392,105361343,105369458
ENSGALG00000030929,ENSGALT00000094907,105361343,105369458
ENSGALG00000039450,ENSGALT00000071646,16713669,16754548
ENSGALG00000013221,ENSGALT00000021597,16685418,16704573
ENSGALG00000016595,ENSGALT00000026786,105351728,105356515
ENSGALG00000016595,ENSGALT00000085549,105351728,105356515
ENSGALG00000013683,ENSGALT00000106903,51465143,51563959
ENSGALG00000013683,ENSGALT00000022247,51465143,51563959
ENSGALG00000013683,ENSGALT00000105583,51465143,51563959
ENSGALG00000040307,ENSGALT00000072048,16669538,16674256
ENSGALG00000016591,ENSGALT00000026779,105338705,105350819
ENSGALG00000053399,ENSGALT00000103152,16663189,16667136
ENSGALG00000048345,ENSGALT00000103906,16657746,16660021
ENSGALG00000016577,ENSGALT00000026758,105305216,105335944
ENSGALG00000042705,ENSGALT00000055596,105215798,105226949
ENSGALG00000047993,ENSGALT00000092013,105208309,105210200
ENSGALG00000041558,ENSGALT00000073625,16649673,16656261
ENSGALG00000013659,ENSGALT00000022217,50725203,50762452
ENSGALG00000047280,ENSGALT00000103779,50685551,50690563
ENSGALG00000033120,ENSGALT00000069270,16639900,16647178
ENSGALG00000033120,ENSGALT00000061297,16639900,16647178
ENSGALG00000033120,ENSGALT00000084061,16639900,16647178
ENSGALG00000013821,ENSGALT00000022429,16636721,16639607
ENSGALG00000013821,ENSGALT00000103189,16636721,16639607
ENSGALG00000008765,ENSGALT00000088871,11828964,11846476
ENSGALG00000008765,ENSGALT00000014258,11828964,11846476
ENSGALG00000013647,ENSGALT00000022196,50678048,50704801
ENSGALG00000038528,ENSGALT00000077309,16629075,16635829
ENSGALG00000016586,ENSGALT00000026773,105134511,105145425
ENSGALG00000016586,ENSGALT00000102921,105134511,105145425
ENSGALG00000016586,ENSGALT00000096151,105134511,105145425
ENSGALG00000016586,ENSGALT00000062073,105134511,105145425
ENSGALG00000016586,ENSGALT00000100648,105134511,105145425
ENSGALG00000016586,ENSGALT00000102631,105134511,105145425
ENSGALG00000042388,ENSGALT00000094837,58251920,58452855
ENSGALG00000042388,ENSGALT00000108285,58251920,58452855
ENSGALG00000042388,ENSGALT00000052602,58251920,58452855
ENSGALG00000042388,ENSGALT00000106330,58251920,58452855
ENSGALG00000042388,ENSGALT00000101011,58251920,58452855
ENSGALG00000027922,ENSGALT00000044009,11540824,11548744
ENSGALG00000016583,ENSGALT00000026768,105120537,105133840
ENSGALG00000013828,ENSGALT00000022442,16619745,16634264
ENSGALG00000013828,ENSGALT00000052584,16619745,16634264
ENSGALG00000013828,ENSGALT00000056217,16619745,16634264
ENSGALG00000016582,ENSGALT00000083247,105111720,105120097
ENSGALG00000016582,ENSGALT00000026767,105111720,105120097
ENSGALG00000008504,ENSGALT00000013852,16580199,16608452
ENSGALG00000016580,ENSGALT00000026763,105090968,105109766
ENSGALG00000036005,ENSGALT00000077643,50592818,50678098
ENSGALG00000053107,ENSGALT00000094354,58190054,58231715
ENSGALG00000016463,ENSGALT00000026562,99567584,99621073
ENSGALG00000016463,ENSGALT00000095007,99567584,99621073
ENSGALG00000016463,ENSGALT00000089324,99567584,99621073
ENSGALG00000016463,ENSGALT00000082144,99567584,99621073
ENSGALG00000016463,ENSGALT00000053395,99567584,99621073
ENSGALG00000016463,ENSGALT00000071971,99567584,99621073
ENSGALG00000016463,ENSGALT00000056791,99567584,99621073
ENSGALG00000016463,ENSGALT00000050693,99567584,99621073
ENSGALG00000026969,ENSGALT00000044577,58121786,58121895
ENSGALG00000045940,ENSGALT00000084573,105078987,105090249
ENSGALG00000031843,ENSGALT00000070593,58109966,58167330
ENSGALG00000034030,ENSGALT00000065371,57964558,58039567
ENSGALG00000027586,ENSGALT00000043559,50496360,50496545
ENSGALG00000051128,ENSGALT00000092196,50429225,50429279
ENSGALG00000037289,ENSGALT00000093165,16526269,16562752
ENSGALG00000037289,ENSGALT00000065464,16526269,16562752
ENSGALG00000054418,ENSGALT00000102754,57946046,57961623
ENSGALG00000054418,ENSGALT00000106168,57946046,57961623
ENSGALG00000032409,ENSGALT00000077719,57927426,57946554
ENSGALG00000002282,ENSGALT00000003584,57842516,57843985
ENSGALG00000047664,ENSGALT00000062715,57662249,57685326
ENSGALG00000008530,ENSGALT00000038969,16516836,16523403
ENSGALG00000035769,ENSGALT00000075754,57621418,57662363
ENSGALG00000038188,ENSGALT00000067131,57527019,57529448
ENSGALG00000029794,ENSGALT00000058374,57483132,57554676
ENSGALG00000029794,ENSGALT00000097646,57483132,57554676
ENSGALG00000016462,ENSGALT00000107250,99207484,99211831
ENSGALG00000016462,ENSGALT00000036884,99207484,99211831
ENSGALG00000029961,ENSGALT00000050817,57371166,57371270
ENSGALG00000053296,ENSGALT00000096878,105068315,105078451
ENSGALG00000053296,ENSGALT00000106042,105068315,105078451
ENSGALG00000040607,ENSGALT00000074351,57369361,57403385
ENSGALG00000037587,ENSGALT00000080506,57331049,57364433
ENSGALG00000023506,ENSGALT00000081919,16499070,16516696
ENSGALG00000023506,ENSGALT00000098568,16499070,16516696
ENSGALG00000023506,ENSGALT00000101161,16499070,16516696
ENSGALG00000023506,ENSGALT00000038984,16499070,16516696
ENSGALG00000013635,ENSGALT00000022182,50414485,50445901
ENSGALG00000016570,ENSGALT00000026745,105054461,105067233
ENSGALG00000034397,ENSGALT00000066498,57282901,57314067
ENSGALG00000008538,ENSGALT00000010139,16497527,16500460
ENSGALG00000027071,ENSGALT00000043400,16477231,16477340
ENSGALG00000016567,ENSGALT00000026740,105043160,105052107
ENSGALG00000008544,ENSGALT00000013920,16420525,16490003
ENSGALG00000054059,ENSGALT00000098082,57263443,57285086
ENSGALG00000054059,ENSGALT00000102485,57263443,57285086
ENSGALG00000016565,ENSGALT00000026738,105030006,105034588
ENSGALG00000008550,ENSGALT00000013928,16201791,16246746
ENSGALG00000041626,ENSGALT00000076894,11084141,11176485
ENSGALG00000041626,ENSGALT00000098851,11084141,11176485
ENSGALG00000041626,ENSGALT00000080362,11084141,11176485
ENSGALG00000008552,ENSGALT00000013930,16194666,16199101
ENSGALG00000037402,ENSGALT00000057250,57245588,57248925
ENSGALG00000037402,ENSGALT00000080391,57245588,57248925
ENSGALG00000037402,ENSGALT00000059653,57245588,57248925
ENSGALG00000016564,ENSGALT00000026733,105015066,105027598
ENSGALG00000027159,ENSGALT00000095545,50251379,50311064
ENSGALG00000027159,ENSGALT00000043469,50251379,50311064
ENSGALG00000027518,ENSGALT00000043090,10670111,10670220
ENSGALG00000008563,ENSGALT00000085201,16177804,16189143
ENSGALG00000050172,ENSGALT00000105607,16177375,16177423
ENSGALG00000002911,ENSGALT00000004596,56993933,57046070
ENSGALG00000016560,ENSGALT00000026723,104975750,104996776
ENSGALG00000016556,ENSGALT00000026715,104955256,104962557
ENSGALG00000028798,ENSGALT00000044781,104945207,104945308
ENSGALG00000037576,ENSGALT00000083061,16155290,16157946
ENSGALG00000034374,ENSGALT00000082024,56943699,56975701
ENSGALG00000045514,ENSGALT00000085629,16135916,16149641
ENSGALG00000013995,ENSGALT00000022676,56931720,56936049
ENSGALG00000049318,ENSGALT00000096315,16134577,16135729
ENSGALG00000012040,ENSGALT00000019656,56926882,56927910
ENSGALG00000016555,ENSGALT00000026714,104935442,104949071
ENSGALG00000013994,ENSGALT00000022674,56916402,56917399
ENSGALG00000008778,ENSGALT00000067005,10658095,10707270
ENSGALG00000008778,ENSGALT00000107589,10658095,10707270
ENSGALG00000008778,ENSGALT00000014275,10658095,10707270
ENSGALG00000043290,ENSGALT00000054194,16134059,16134772
ENSGALG00000048781,ENSGALT00000048188,56901720,56903309
ENSGALG00000050312,ENSGALT00000090705,50092837,50099171
ENSGALG00000046854,ENSGALT00000102047,51131851,51201732
ENSGALG00000046854,ENSGALT00000098439,51131851,51201732
ENSGALG00000046854,ENSGALT00000105785,51131851,51201732
ENSGALG00000052435,ENSGALT00000103111,51110452,51122351
ENSGALG00000052389,ENSGALT00000105963,51080638,51087835
ENSGALG00000052863,ENSGALT00000094495,51055724,51097474
ENSGALG00000032638,ENSGALT00000081856,50966932,50992353
ENSGALG00000047502,ENSGALT00000092557,50850851,50856940
ENSGALG00000051858,ENSGALT00000106434,50101125,50105051
ENSGALG00000049322,ENSGALT00000105650,50066124,50071329
ENSGALG00000049322,ENSGALT00000093932,50066124,50071329
ENSGALG00000053018,ENSGALT00000092331,49945963,49948147
ENSGALG00000053018,ENSGALT00000097514,49945963,49948147
ENSGALG00000052393,ENSGALT00000102123,49900703,49916387
ENSGALG00000052393,ENSGALT00000101765,49900703,49916387
ENSGALG00000052393,ENSGALT00000091090,49900703,49916387
ENSGALG00000049854,ENSGALT00000099415,49874305,49887676
ENSGALG00000049854,ENSGALT00000091365,49874305,49887676
ENSGALG00000049297,ENSGALT00000102052,65066484,65067967
ENSGALG00000035560,ENSGALT00000065162,64200926,64234280
ENSGALG00000035560,ENSGALT00000070197,64200926,64234280
ENSGALG00000055043,ENSGALT00000095071,9370332,9382802
ENSGALG00000049600,ENSGALT00000107707,8894400,9000079
ENSGALG00000049600,ENSGALT00000093002,8894400,9000079
ENSGALG00000053542,ENSGALT00000091892,17117927,17119466
ENSGALG00000050626,ENSGALT00000101398,7828205,7842727
ENSGALG00000048529,ENSGALT00000097974,7080641,7098876
ENSGALG00000048529,ENSGALT00000095671,7080641,7098876
ENSGALG00000053744,ENSGALT00000105807,6516849,6552602
ENSGALG00000053744,ENSGALT00000095479,6516849,6552602
ENSGALG00000053744,ENSGALT00000091304,6516849,6552602
ENSGALG00000048003,ENSGALT00000106412,6477328,6513849
ENSGALG00000048003,ENSGALT00000095668,6477328,6513849
ENSGALG00000048003,ENSGALT00000099498,6477328,6513849
ENSGALG00000049481,ENSGALT00000097460,6303084,6329226
ENSGALG00000049481,ENSGALT00000108234,6303084,6329226
ENSGALG00000049481,ENSGALT00000101041,6303084,6329226
ENSGALG00000048740,ENSGALT00000107593,12368259,12387382
ENSGALG00000050449,ENSGALT00000101495,13849357,13868002
ENSGALG00000052535,ENSGALT00000090639,13570659,13578379
ENSGALG00000052535,ENSGALT00000097838,13570659,13578379
ENSGALG00000049048,ENSGALT00000105778,13210465,13216741
ENSGALG00000047279,ENSGALT00000092517,12886917,12889275
ENSGALG00000051081,ENSGALT00000097342,33043399,33051075
ENSGALG00000047110,ENSGALT00000097957,33070743,33102978
ENSGALG00000037894,ENSGALT00000081409,31801608,31831040
ENSGALG00000051214,ENSGALT00000107268,86400557,86421532
ENSGALG00000051214,ENSGALT00000092696,86400557,86421532
ENSGALG00000051214,ENSGALT00000105138,86400557,86421532
ENSGALG00000051563,ENSGALT00000091208,85816067,85819023
ENSGALG00000051563,ENSGALT00000097300,85816067,85819023
ENSGALG00000050693,ENSGALT00000103354,85272442,85312543
ENSGALG00000016183,ENSGALT00000050939,85128401,85177092
ENSGALG00000013625,ENSGALT00000022168,50167911,50232264
ENSGALG00000013625,ENSGALT00000099340,50167911,50232264
ENSGALG00000013625,ENSGALT00000099240,50167911,50232264
ENSGALG00000013616,ENSGALT00000022153,50129976,50151868
ENSGALG00000016461,ENSGALT00000026560,98936284,98957643
ENSGALG00000026034,ENSGALT00000043882,49723870,49791807
ENSGALG00000026034,ENSGALT00000093980,49723870,49791807
ENSGALG00000013609,ENSGALT00000022140,49705239,49719357
ENSGALG00000042614,ENSGALT00000082965,98774986,98935374
ENSGALG00000042614,ENSGALT00000106521,98774986,98935374
ENSGALG00000042614,ENSGALT00000071540,98774986,98935374
ENSGALG00000013607,ENSGALT00000022138,49696705,49702902
ENSGALG00000016459,ENSGALT00000026555,98547690,98550805
ENSGALG00000049173,ENSGALT00000097723,98225846,98226910
ENSGALG00000051205,ENSGALT00000107671,98050498,98052858
ENSGALG00000008779,ENSGALT00000103846,10612572,10632536
ENSGALG00000008779,ENSGALT00000014276,10612572,10632536
ENSGALG00000008779,ENSGALT00000093476,10612572,10632536
ENSGALG00000008779,ENSGALT00000100056,10612572,10632536
ENSGALG00000016457,ENSGALT00000036892,97859114,97880210
ENSGALG00000016457,ENSGALT00000099127,97859114,97880210
ENSGALG00000013604,ENSGALT00000022131,49586424,49602336
ENSGALG00000013604,ENSGALT00000022132,49586424,49602336
ENSGALG00000013604,ENSGALT00000108045,49586424,49602336
ENSGALG00000031582,ENSGALT00000071042,10574970,10588209
ENSGALG00000031582,ENSGALT00000083942,10574970,10588209
ENSGALG00000013603,ENSGALT00000022130,49550704,49569883
ENSGALG00000008787,ENSGALT00000057642,10567493,10575980
ENSGALG00000008787,ENSGALT00000063387,10567493,10575980
ENSGALG00000008811,ENSGALT00000014322,10532551,10556800
ENSGALG00000049497,ENSGALT00000091764,49427241,49428416
ENSGALG00000016456,ENSGALT00000090678,97402679,97470693
ENSGALG00000016456,ENSGALT00000026552,97402679,97470693
ENSGALG00000016456,ENSGALT00000071329,97402679,97470693
ENSGALG00000016456,ENSGALT00000093235,97402679,97470693
ENSGALG00000016456,ENSGALT00000064972,97402679,97470693
ENSGALG00000026298,ENSGALT00000044202,10421943,10440264
ENSGALG00000047433,ENSGALT00000090713,10389518,10392727
ENSGALG00000016455,ENSGALT00000026546,97305446,97393711
ENSGALG00000008828,ENSGALT00000107069,10378580,10423866
ENSGALG00000008828,ENSGALT00000081262,10378580,10423866
ENSGALG00000008828,ENSGALT00000014347,10378580,10423866
ENSGALG00000027096,ENSGALT00000044527,10338211,10344348
ENSGALG00000016454,ENSGALT00000031596,97283667,97294099
ENSGALG00000016454,ENSGALT00000047526,97283667,97294099
ENSGALG00000008837,ENSGALT00000039537,10247163,10289340
ENSGALG00000008847,ENSGALT00000014378,10188732,10229406
ENSGALG00000016451,ENSGALT00000098757,97177532,97270178
ENSGALG00000016451,ENSGALT00000052275,97177532,97270178
ENSGALG00000016451,ENSGALT00000026541,97177532,97270178
ENSGALG00000016449,ENSGALT00000031597,97160703,97165526
ENSGALG00000016448,ENSGALT00000026539,97009136,97011650
ENSGALG00000016447,ENSGALT00000026538,96926585,96943756
ENSGALG00000025374,ENSGALT00000042287,96917352,96917446
ENSGALG00000008855,ENSGALT00000059584,10164257,10188294
ENSGALG00000008855,ENSGALT00000089342,10164257,10188294
ENSGALG00000013505,ENSGALT00000021996,49258198,49530795
ENSGALG00000013505,ENSGALT00000065118,49258198,49530795
ENSGALG00000013505,ENSGALT00000048947,49258198,49530795
ENSGALG00000013505,ENSGALT00000081404,49258198,49530795
ENSGALG00000013505,ENSGALT00000078289,49258198,49530795
ENSGALG00000016446,ENSGALT00000093705,96909880,96926659
ENSGALG00000016446,ENSGALT00000070715,96909880,96926659
ENSGALG00000008858,ENSGALT00000014390,10131713,10143027
ENSGALG00000008858,ENSGALT00000060054,10131713,10143027
ENSGALG00000008866,ENSGALT00000014402,9992627,10131875
ENSGALG00000028817,ENSGALT00000098690,9984822,9987580
ENSGALG00000028817,ENSGALT00000042631,9984822,9987580
ENSGALG00000016445,ENSGALT00000026528,96860494,96904691
ENSGALG00000012973,ENSGALT00000096830,49053965,49241576
ENSGALG00000012973,ENSGALT00000021168,49053965,49241576
ENSGALG00000040348,ENSGALT00000091598,9788250,9983993
ENSGALG00000040348,ENSGALT00000095219,9788250,9983993
ENSGALG00000040348,ENSGALT00000102645,9788250,9983993
ENSGALG00000040348,ENSGALT00000100032,9788250,9983993
ENSGALG00000040348,ENSGALT00000081958,9788250,9983993
ENSGALG00000026491,ENSGALT00000087068,9728741,9733446
ENSGALG00000054576,ENSGALT00000103035,9691244,9691301
ENSGALG00000016444,ENSGALT00000026527,96780811,96788676
ENSGALG00000052042,ENSGALT00000102642,96778705,96778754
ENSGALG00000028944,ENSGALT00000044431,96737525,96737634
ENSGALG00000008930,ENSGALT00000014514,9676896,9693979
ENSGALG00000008930,ENSGALT00000101797,9676896,9693979
ENSGALG00000008931,ENSGALT00000069546,9592856,9662389
ENSGALG00000008931,ENSGALT00000014515,9592856,9662389
ENSGALG00000008931,ENSGALT00000077297,9592856,9662389
ENSGALG00000012971,ENSGALT00000021165,49020942,49053025
ENSGALG00000012971,ENSGALT00000098815,49020942,49053025
ENSGALG00000012971,ENSGALT00000092245,49020942,49053025
ENSGALG00000026322,ENSGALT00000043331,48996729,49002709
ENSGALG00000016443,ENSGALT00000063322,96721221,96773216
ENSGALG00000016443,ENSGALT00000036903,96721221,96773216
ENSGALG00000016443,ENSGALT00000064786,96721221,96773216
ENSGALG00000016443,ENSGALT00000102053,96721221,96773216
ENSGALG00000016443,ENSGALT00000093736,96721221,96773216
ENSGALG00000016443,ENSGALT00000100058,96721221,96773216
ENSGALG00000012968,ENSGALT00000021155,48976571,48994506
ENSGALG00000012966,ENSGALT00000021152,48961177,48969226
ENSGALG00000016442,ENSGALT00000026525,96516162,96521232
ENSGALG00000036240,ENSGALT00000057936,48927875,48943197
ENSGALG00000036240,ENSGALT00000066530,48927875,48943197
ENSGALG00000054652,ENSGALT00000099114,96496738,96496796
ENSGALG00000012412,ENSGALT00000020285,48743410,48879114
ENSGALG00000016440,ENSGALT00000026523,96486785,96494476
ENSGALG00000012395,ENSGALT00000037587,48624389,48741485
ENSGALG00000051444,ENSGALT00000107235,51021839,51037612
ENSGALG00000049389,ENSGALT00000099960,50900925,50919123
ENSGALG00000049041,ENSGALT00000103213,50704963,50714077
ENSGALG00000053911,ENSGALT00000097064,50380789,50392882
ENSGALG00000053911,ENSGALT00000106754,50380789,50392882
ENSGALG00000051884,ENSGALT00000095305,50106038,50120364
ENSGALG00000047740,ENSGALT00000108090,49999068,50022591
ENSGALG00000053612,ENSGALT00000104805,49819171,49825558
ENSGALG00000052294,ENSGALT00000101540,49659103,49663144
ENSGALG00000052294,ENSGALT00000095159,49659103,49663144
ENSGALG00000049738,ENSGALT00000105430,49625359,49630995
ENSGALG00000052436,ENSGALT00000101710,64906690,65024830
ENSGALG00000052436,ENSGALT00000094262,64906690,65024830
ENSGALG00000053842,ENSGALT00000107047,9763611,9778935
ENSGALG00000053842,ENSGALT00000103493,9763611,9778935
ENSGALG00000046970,ENSGALT00000100775,8294485,8334316
ENSGALG00000053558,ENSGALT00000104882,16307991,16329891
ENSGALG00000052138,ENSGALT00000092703,16916708,16931014
ENSGALG00000054552,ENSGALT00000104215,15901530,15916581
ENSGALG00000051441,ENSGALT00000093895,6377671,6469755
ENSGALG00000051441,ENSGALT00000105603,6377671,6469755
ENSGALG00000051441,ENSGALT00000107283,6377671,6469755
ENSGALG00000048541,ENSGALT00000101796,13337922,13398122
ENSGALG00000047406,ENSGALT00000106246,13222002,13237629
ENSGALG00000050642,ENSGALT00000096384,13080326,13084502
ENSGALG00000050642,ENSGALT00000094628,13080326,13084502
ENSGALG00000049967,ENSGALT00000103436,12052996,12081940
ENSGALG00000049967,ENSGALT00000105184,12052996,12081940
ENSGALG00000049967,ENSGALT00000102512,12052996,12081940
ENSGALG00000049688,ENSGALT00000091816,33296418,33303568
ENSGALG00000052857,ENSGALT00000106608,32627873,32639482
ENSGALG00000049606,ENSGALT00000099604,33496106,33501478
ENSGALG00000049606,ENSGALT00000095070,33496106,33501478
ENSGALG00000050764,ENSGALT00000107365,32761009,32768268
ENSGALG00000052875,ENSGALT00000092036,86457497,86464063
ENSGALG00000046758,ENSGALT00000096674,85805364,85814778
ENSGALG00000046758,ENSGALT00000107286,85805364,85814778
ENSGALG00000012392,ENSGALT00000020235,48530510,48546549
ENSGALG00000041575,ENSGALT00000079316,48424046,48474322
ENSGALG00000019987,ENSGALT00000031799,48355508,48368306
ENSGALG00000008937,ENSGALT00000014523,9563168,9592601
ENSGALG00000008937,ENSGALT00000067607,9563168,9592601
ENSGALG00000008937,ENSGALT00000060909,9563168,9592601
ENSGALG00000008937,ENSGALT00000073308,9563168,9592601
ENSGALG00000012388,ENSGALT00000037591,48319824,48353937
ENSGALG00000012388,ENSGALT00000057142,48319824,48353937
ENSGALG00000012387,ENSGALT00000020225,48305929,48314982
ENSGALG00000038495,ENSGALT00000026516,96396186,96484432
ENSGALG00000038495,ENSGALT00000089111,96396186,96484432
ENSGALG00000038495,ENSGALT00000050852,96396186,96484432
ENSGALG00000038495,ENSGALT00000053781,96396186,96484432
ENSGALG00000038495,ENSGALT00000097364,96396186,96484432
ENSGALG00000012386,ENSGALT00000020221,48286539,48303618
